BINOMIAL,GridCell_Id,num_seqs,GrainSize,Type
'Crocidura_shantungensis',11496,2,193,M
'Crocidura_shantungensis',11570,5,193,M
'Crocidura_shantungensis',12372,2,193,M
'Crocidura_sibirica',11112,2,193,M
'Crocidura_sibirica',11473,1,193,M
'Crocidura_sibirica',11837,1,193,M
'Crocidura_sibirica',12551,3,193,M
'Crocidura_sibirica',12553,1,193,M
'Crocidura_suaveolens',9690,2,193,M
'Crocidura_suaveolens',10722,3,193,M
'Crocidura_suaveolens',10774,1,193,M
'Crocidura_suaveolens',10901,1,193,M
'Crocidura_suaveolens',10903,1,193,M
'Crocidura_suaveolens',11083,1,193,M
'Crocidura_suaveolens',11450,1,193,M
'Crocidura_suaveolens',11453,1,193,M
'Crocidura_suaveolens',11465,1,193,M
'Crocidura_suaveolens',11627,1,193,M
'Crocidura_suaveolens',11629,2,193,M
'Crocidura_suaveolens',11631,1,193,M
'Crocidura_suaveolens',11670,1,193,M
'Crocidura_suaveolens',11796,1,193,M
'Crocidura_suaveolens',11805,1,193,M
'Crocidura_suaveolens',11813,2,193,M
'Crocidura_suaveolens',11978,2,193,M
'Crocidura_suaveolens',11981,1,193,M
'Crocidura_suaveolens',12149,1,193,M
'Crocidura_suaveolens',12169,2,193,M
'Crocidura_suaveolens',12528,1,193,M
'Crocidura_suaveolens',12529,1,193,M
'Crocidura_tanakae',8242,1,193,M
'Crocidura_tanakae',8603,2,193,M
'Crocidura_tanakae',8962,2,193,M
'Crocidura_tanakae',9142,1,193,M
'Crocidura_tanakae',9690,2,193,M
'Crocidura_viaria',8366,2,193,M
'Crocidura_watasei',10054,1,193,M
'Crocidura_wuchihensis',9502,2,193,M
'Crocuta_crocuta',3703,1,193,M
'Crocuta_crocuta',4238,1,193,M
'Crocuta_crocuta',4598,1,193,M
'Crocuta_crocuta',4603,1,193,M
'Crocuta_crocuta',5497,1,193,M
'Crocuta_crocuta',6406,2,193,M
'Crocuta_crocuta',6407,1,193,M
'Crocuta_crocuta',6587,1,193,M
'Crocuta_crocuta',6588,1,193,M
'Crocuta_crocuta',7125,1,193,M
'Crocuta_crocuta',7852,1,193,M
'Crocuta_crocuta',8030,1,193,M
'Crocuta_crocuta',8386,1,193,M
'Crocuta_crocuta',8566,1,193,M
'Crocuta_crocuta',8722,1,193,M
'Crocuta_crocuta',9761,1,193,M
'Crocuta_crocuta',11791,1,193,M
'Crocuta_crocuta',11977,3,193,M
'Crocuta_crocuta',11981,1,193,M
'Crocuta_crocuta',12151,2,193,M
'Crocuta_crocuta',12152,1,193,M
'Crocuta_crocuta',12335,1,193,M
'Crocuta_crocuta',12336,1,193,M
'Crocuta_crocuta',12525,1,193,M
'Cryptonanus_agricolai',4743,1,193,M
'Cryptotis_goldmani',8860,3,193,M
'Cryptotis_magna',8861,3,193,M
'Cryptotis_mexicana',8861,6,193,M
'Cryptotis_mexicana',8863,1,193,M
'Cryptotis_nelsoni',9042,5,193,M
'Cryptotis_obscura',9040,1,193,M
'Cryptotis_obscura',9400,1,193,M
'Cryptotis_parva',10299,1,193,M
'Cryptotis_peregrina',8861,3,193,M
'Cryptotis_phillipsii',8861,4,193,M
'Ctenomys_coyhaiquensis',1854,2,193,M
'Ctenomys_dorbignyi',2758,1,193,M
'Ctenomys_dorbignyi',3300,2,193,M
'Ctenomys_dorbignyi',3661,2,193,M
'Ctenomys_dorbignyi',3662,1,193,M
'Ctenomys_flamarioni',3123,1,193,M
'Ctenomys_pearsoni',2941,2,193,M
'Ctenomys_pearsoni',3120,2,193,M
'Ctenomys_perrensi',3480,3,193,M
'Ctenomys_rionegrensis',2940,1,193,M
'Ctenomys_rionegrensis',3299,1,193,M
'Ctenomys_torquatus',3120,1,193,M
'Ctenomys_torquatus',3123,1,193,M
'Ctenomys_torquatus',3302,3,193,M
'Ctenomys_torquatus',3303,3,193,M
'Ctenomys_torquatus',3481,2,193,M
'Ctenomys_torquatus',3483,2,193,M
'Ctenomys_torquatus',5469,1,193,M
'Cynocephalus_volans',7712,1,193,M
'Cynomys_ludovicianus',10116,8,193,M
'Cynopterus_brachyotis',6985,3,193,M
'Cynopterus_brachyotis',7161,1,193,M
'Cynopterus_brachyotis',7165,1,193,M
'Cynopterus_brachyotis',7341,1,193,M
'Cynopterus_brachyotis',7520,4,193,M
'Cynopterus_brachyotis',7528,1,193,M
'Cynopterus_brachyotis',7700,1,193,M
'Cynopterus_brachyotis',7712,1,193,M
'Cynopterus_brachyotis',8610,1,193,M
'Cynopterus_horsfieldii',6982,1,193,M
'Cynopterus_horsfieldii',6985,2,193,M
'Cynopterus_horsfieldii',7161,1,193,M
'Cynopterus_horsfieldii',7162,1,193,M
'Cynopterus_horsfieldii',7165,1,193,M
'Cynopterus_horsfieldii',7341,2,193,M
'Cynopterus_horsfieldii',7348,1,193,M
'Cynopterus_horsfieldii',7521,2,193,M
'Cynopterus_horsfieldii',7527,1,193,M
'Cynopterus_horsfieldii',7528,2,193,M
'Cynopterus_horsfieldii',7700,2,193,M
'Cynopterus_sphinx',7520,2,193,M
'Cynopterus_sphinx',7700,2,193,M
'Cynopterus_sphinx',8949,1,193,M
'Dacnomys_millardi',9322,2,193,M
'Dasymys_incomtus',6048,1,193,M
'Dasymys_rufulus',8541,1,193,M
'Dasyprocta_leporina',6357,1,193,M
'Dasyprocta_leporina',7263,25,193,M
'Dasyprocta_leporina',7264,1,193,M
'Dasyprocta_leporina',7442,1,193,M
'Dasyprocta_leporina',7443,2,193,M
'Delomys_collinus',5288,1,193,M
'Dendrolagus_bennettianus',5022,1,193,M
'Dendrolagus_inustus',6461,1,193,M
'Dendrolagus_inustus',6640,1,193,M
'Dendrolagus_lumholtzi',4842,3,193,M
'Dendrolagus_notatus',6460,1,193,M
'Dendrolagus_spadix',6280,1,193,M
'Dendrolagus_stellarum',6280,1,193,M
'Desmana_moschata',12530,1,193,M
'Desmodilliscus_braueri',8017,1,193,M
'Desmodilliscus_braueri',8550,1,193,M
'Desmomys_harringtoni',7849,1,193,M
'Dicrostonyx_groenlandicus',13008,1,193,M
'Dicrostonyx_groenlandicus',13161,2,193,M
'Dicrostonyx_richardsoni',11558,2,193,M
'Dicrostonyx_richardsoni',12642,1,193,M
'Dicrostonyx_richardsoni',12823,1,193,M
'Dicrostonyx_torquatus',11572,1,193,M
'Dicrostonyx_torquatus',12508,3,193,M
'Dicrostonyx_torquatus',13257,1,193,M
'Didelphis_albiventris',7443,1,193,M
'Didelphis_aurita',3842,1,193,M
'Didelphis_aurita',4026,1,193,M
'Didelphis_aurita',4389,1,193,M
'Didelphis_aurita',4569,1,193,M
'Didelphis_aurita',4750,1,193,M
'Didelphis_marsupialis',6173,1,193,M
'Dipodomys_deserti',11190,1,193,M
'Dipodomys_elator',10300,2,193,M
'Dipodomys_merriami',9577,1,193,M
'Dipodomys_merriami',9754,1,193,M
'Dipodomys_merriami',10472,1,193,M
'Dipodomys_microps',10831,2,193,M
'Dipodomys_nelsoni',9577,2,193,M
'Dipodomys_ordii',10656,2,193,M
'Dipodomys_phillipsii',9040,12,193,M
'Dipodomys_phillipsii',9041,1,193,M
'Dipodomys_phillipsii',9218,1,193,M
'Dipodomys_phillipsii',9398,4,193,M
'Dipodomys_phillipsii',9577,2,193,M
'Dipodomys_simulans',9754,1,193,M
'Dipus_sagitta',11115,1,193,M
'Dobsonia_inermis',6108,1,193,M
'Dolichotis_patagonum',3295,1,193,M
'Dolichotis_salinicola',4020,1,193,M
'Dromiciops_gliroides',2393,2,193,M
'Dyacopterus_spadiceus',7520,1,193,M
'Echymipera_rufescens',6280,1,193,M
'Ectophylla_alba',4563,1,193,M
'Ectophylla_alba',7968,3,193,M
'Eidolon_helvum',5325,15,193,M
'Eidolon_helvum',6581,5,193,M
'Eidolon_helvum',6933,3,193,M
'Eidolon_helvum',6934,2,193,M
'Eidolon_helvum',7294,35,193,M
'Eidolon_helvum',7827,1,193,M
'Elephas_maximus',7690,1,193,M
'Elephas_maximus',7868,1,193,M
'Eliomys_melanurus',10367,1,193,M
'Eliomys_melanurus',10707,1,193,M
'Eliomys_melanurus',10887,1,193,M
'Eliomys_quercinus',11070,1,193,M
'Eliomys_quercinus',11077,1,193,M
'Eliomys_quercinus',11254,3,193,M
'Eliomys_quercinus',11436,3,193,M
'Eliomys_quercinus',11613,2,193,M
'Eliomys_quercinus',11790,1,193,M
'Eliomys_quercinus',11793,2,193,M
'Eliomys_quercinus',11794,1,193,M
'Eliomys_quercinus',11795,2,193,M
'Eliomys_quercinus',11796,1,193,M
'Eliomys_quercinus',12152,3,193,M
'Eliurus_majori',4433,1,193,M
'Eliurus_majori',5154,1,193,M
'Eliurus_minor',5154,1,193,M
'Eliurus_myoxinus',4252,3,193,M
'Eliurus_myoxinus',4794,4,193,M
'Eliurus_tanala',5154,1,193,M
'Eliurus_webbi',4974,2,193,M
'Emballonura_atrata',4073,3,193,M
'Eonycteris_spelaea',7341,1,193,M
'Eonycteris_spelaea',7712,1,193,M
'Eonycteris_spelaea',7892,1,193,M
'Eonycteris_spelaea',8048,1,193,M
'Eonycteris_spelaea',8071,1,193,M
'Eonycteris_spelaea',8610,1,193,M
'Episoriculus_caudatus',10950,6,193,M
'Episoriculus_fumidus',9690,3,193,M
'Episoriculus_leucops',10950,4,193,M
'Episoriculus_macrurus',10031,1,193,M
'Episoriculus_macrurus',10032,1,193,M
'Episoriculus_macrurus',10950,6,193,M
'Epomophorus_gambianus',7299,17,193,M
'Epomophorus_gambianus',7660,6,193,M
'Epomops_franqueti',6755,1,193,M
'Eptesicus_gobiensis',12197,1,193,M
'Eptesicus_hottentotus',3159,1,193,M
'Eptesicus_nilssonii',12206,3,193,M
'Eptesicus_nilssonii',12520,2,193,M
'Eptesicus_nilssonii',12556,2,193,M
'Eptesicus_nilssonii',13070,1,193,M
'Eptesicus_serotinus',11572,3,193,M
'Eptesicus_serotinus',11814,5,193,M
'Eptesicus_serotinus',11815,1,193,M
'Eptesicus_serotinus',11992,1,193,M
'Eptesicus_serotinus',12347,1,193,M
'Eptesicus_serotinus',12520,1,193,M
'Eremitalpa_granti',3522,2,193,M
'Eremoryzomys_polius',5991,2,193,M
'Erinaceus_europaeus',11077,1,193,M
'Euchoreutes_naso',10929,2,193,M
'Euchoreutes_naso',11114,4,193,M
'Euchoreutes_naso',11297,8,193,M
'Euchoreutes_naso',11299,3,193,M
'Euchoreutes_naso',11304,1,193,M
'Euchoreutes_naso',11471,1,193,M
'Eudorcas_thomsonii',12334,1,193,M
'Eupetaurus_cinereus',10573,1,193,M
'Eupetaurus_cinereus',10950,2,193,M
'Euroscaptor_longirostris',9501,3,193,M
'Euroscaptor_longirostris',10401,2,193,M
'Euroscaptor_longirostris',10950,1,193,M
'Euroscaptor_parvidens',8603,3,193,M
'Euroscaptor_parvidens',8783,4,193,M
'Euryoryzomys_emmonsae',6185,1,193,M
'Euryoryzomys_lamia',5106,1,193,M
'Euryoryzomys_macconnelli',6173,2,193,M
'Euryoryzomys_macconnelli',6359,1,193,M
'Euryoryzomys_nitidus',4916,1,193,M
'Euryoryzomys_russatus',4026,1,193,M
'Euryoryzomys_russatus',4208,2,193,M
'Euryoryzomys_russatus',4209,1,193,M
'Euryoryzomys_russatus',4389,1,193,M
'Euryoryzomys_russatus',4742,1,193,M
'Feroculus_feroculus',7690,1,193,M
'Galea_musteloides',3115,2,193,M
'Galea_musteloides',3116,2,193,M
'Galea_musteloides',3476,1,193,M
'Galea_musteloides',3656,2,193,M
'Galea_musteloides',3657,2,193,M
'Galea_musteloides',3841,3,193,M
'Galea_musteloides',4196,1,193,M
'Galea_musteloides',4377,9,193,M
'Galea_musteloides',4380,4,193,M
'Galea_musteloides',4557,3,193,M
'Galea_musteloides',4736,5,193,M
'Galea_musteloides',4738,6,193,M
'Galea_musteloides',4914,1,193,M
'Galea_musteloides',4915,5,193,M
'Galea_spixii',6190,2,193,M
'Galemys_pyrenaicus',11246,4,193,M
'Galemys_pyrenaicus',11247,1,193,M
'Galemys_pyrenaicus',11248,1,193,M
'Galemys_pyrenaicus',11425,6,193,M
'Galemys_pyrenaicus',11426,32,193,M
'Galemys_pyrenaicus',11427,8,193,M
'Galemys_pyrenaicus',11428,26,193,M
'Galemys_pyrenaicus',11429,16,193,M
'Galemys_pyrenaicus',11430,14,193,M
'Galemys_pyrenaicus',11431,3,193,M
'Galemys_pyrenaicus',11606,11,193,M
'Galemys_pyrenaicus',11607,12,193,M
'Galictis_cuja',2217,1,193,M
'Gazella_arabica',9111,3,193,M
'Gazella_arabica',10187,4,193,M
'Gazella_dorcas',8557,2,193,M
'Gazella_dorcas',8560,1,193,M
'Gazella_dorcas',8737,12,193,M
'Gazella_dorcas',8739,1,193,M
'Gazella_dorcas',8910,1,193,M
'Gazella_dorcas',8928,3,193,M
'Gazella_dorcas',9106,9,193,M
'Gazella_dorcas',9452,3,193,M
'Gazella_dorcas',10007,2,193,M
'Gazella_dorcas',10186,1,193,M
'Gazella_dorcas',10187,11,193,M
'Gazella_dorcas',10525,1,193,M
'Gazella_dorcas',10530,1,193,M
'Gazella_dorcas',10706,1,193,M
'Gazella_dorcas',12336,1,193,M
'Gazella_gazella',8750,1,193,M
'Gazella_gazella',9832,1,193,M
'Gazella_gazella',10367,1,193,M
'Gazella_gazella',10908,1,193,M
'Gazella_gazella',12336,1,193,M
'Gazella_leptoceros',10183,2,193,M
'Genetta_genetta',3522,3,193,M
'Genetta_genetta',9832,4,193,M
'Genetta_genetta',11067,1,193,M
'Genetta_genetta',11070,1,193,M
'Genetta_genetta',11071,1,193,M
'Genetta_genetta',11248,1,193,M
'Genetta_genetta',11251,1,193,M
'Genetta_maculata',6408,4,193,M
'Geomys_bursarius',11199,3,193,M
'Geomys_bursarius',11381,2,193,M
'Geomys_pinetis',9948,1,193,M
'Geomys_pinetis',9949,2,193,M
'Geomys_pinetis',10127,1,193,M
'Geomys_pinetis',10128,4,193,M
'Geomys_pinetis',10129,2,193,M
'Geomys_pinetis',10307,3,193,M
'Geomys_pinetis',10308,4,193,M
'Geomys_pinetis',10309,1,193,M
'Geomys_pinetis',10487,2,193,M
'Geomys_pinetis',10488,4,193,M
'Geomys_pinetis',10489,2,193,M
'Geomys_pinetis',10666,1,193,M
'Geomys_pinetis',10667,3,193,M
'Geomys_pinetis',10668,1,193,M
'Geomys_texensis',10300,1,193,M
'Gerbilliscus_afra',3522,2,193,M
'Gerbilliscus_brantsii',3522,2,193,M
'Gerbilliscus_gambianus',8377,2,193,M
'Gerbilliscus_guineae',8369,2,193,M
'Gerbilliscus_kempi',8017,1,193,M
'Gerbilliscus_kempi',8197,3,193,M
'Gerbilliscus_kempi',8369,1,193,M
'Gerbilliscus_leucogaster',3522,2,193,M
'Gerbillurus_paeba',3522,1,193,M
'Gerbillurus_setzeri',3522,1,193,M
'Gerbillurus_tytonis',3522,1,193,M
'Gerbillus_campestris',9090,1,193,M
'Gerbillus_campestris',10165,1,193,M
'Gerbillus_campestris',10345,1,193,M
'Gerbillus_gerbillus',9095,1,193,M
'Gerbillus_gerbillus',9983,10,193,M
'Gerbillus_henleyi',8554,1,193,M
'Gerbillus_hesperinus',3764,1,193,M
'Gerbillus_nanus',8902,2,193,M
'Gerbillus_nanus',9053,1,193,M
'Gerbillus_nanus',9270,2,193,M
'Gerbillus_nanus',9997,1,193,M
'Gerbillus_occiduus',9803,2,193,M
'Gerbillus_occiduus',9983,2,193,M
'Gerbillus_occiduus',10164,6,193,M
'Gerbillus_occiduus',10345,8,193,M
'Gerbillus_poecilops',9832,1,193,M
'Gerbillus_pyramidum',8731,1,193,M
'Gerbillus_pyramidum',8915,1,193,M
'Gerbillus_pyramidum',9082,1,193,M
'Gerbillus_pyramidum',9093,1,193,M
'Gerbillus_tarabuli',8551,1,193,M
'Gerbillus_tarabuli',8556,1,193,M
'Gerbillus_tarabuli',8725,3,193,M
'Gerbillus_tarabuli',8727,1,193,M
'Gerbillus_tarabuli',8913,1,193,M
'Gerbillus_tarabuli',9081,2,193,M
'Gerbillus_tarabuli',9082,1,193,M
'Gerbillus_tarabuli',9268,1,193,M
'Gerbillus_tarabuli',9622,1,193,M
'Gerbillus_tarabuli',10347,2,193,M
'Gerbillus_tarabuli',10348,3,193,M
'Giraffa_camelopardalis',4065,1,193,M
'Giraffa_camelopardalis',8199,1,193,M
'Giraffa_camelopardalis',10777,1,193,M
'Giraffa_camelopardalis',10959,1,193,M
'Giraffa_camelopardalis',10960,2,193,M
'Giraffa_camelopardalis',11065,2,193,M
'Giraffa_camelopardalis',11140,3,193,M
'Giraffa_camelopardalis',11320,2,193,M
'Giraffa_camelopardalis',11431,1,193,M
'Giraffa_camelopardalis',11970,2,193,M
'Giraffa_camelopardalis',11971,1,193,M
'Giraffa_camelopardalis',12152,1,193,M
'Glaucomys_sabrinus',10651,1,193,M
'Glaucomys_sabrinus',10848,7,193,M
'Glaucomys_sabrinus',11029,1,193,M
'Glaucomys_sabrinus',11030,5,193,M
'Glaucomys_sabrinus',11189,2,193,M
'Glaucomys_sabrinus',11194,4,193,M
'Glaucomys_sabrinus',11548,6,193,M
'Glaucomys_sabrinus',11567,1,193,M
'Glaucomys_sabrinus',11578,1,193,M
'Glaucomys_sabrinus',11728,5,193,M
'Glaucomys_sabrinus',11731,1,193,M
'Glaucomys_sabrinus',11746,2,193,M
'Glaucomys_sabrinus',11747,1,193,M
'Glaucomys_sabrinus',11908,4,193,M
'Glaucomys_sabrinus',11909,2,193,M
'Glaucomys_sabrinus',11910,4,193,M
'Glaucomys_sabrinus',12273,3,193,M
'Glaucomys_sabrinus',12443,5,193,M
'Glaucomys_sabrinus',12444,2,193,M
'Glaucomys_sabrinus',12622,2,193,M
'Glaucomys_sabrinus',12976,2,193,M
'Glaucomys_volans',8504,3,193,M
'Glaucomys_volans',8683,2,193,M
'Glaucomys_volans',9220,6,193,M
'Glaucomys_volans',9400,2,193,M
'Glaucomys_volans',9948,12,193,M
'Glaucomys_volans',10304,4,193,M
'Glaucomys_volans',10482,2,193,M
'Glaucomys_volans',10663,1,193,M
'Glaucomys_volans',10848,3,193,M
'Glaucomys_volans',11029,1,193,M
'Glaucomys_volans',11210,10,193,M
'Glaucomys_volans',11577,3,193,M
'Glaucomys_volans',11927,3,193,M
'Glirulus_japonicus',10415,1,193,M
'Glirulus_japonicus',10595,7,193,M
'Glirulus_japonicus',10596,1,193,M
'Glirulus_japonicus',10776,5,193,M
'Glirulus_japonicus',10777,6,193,M
'Glirulus_japonicus',10778,3,193,M
'Glirulus_japonicus',10779,5,193,M
'Glirulus_japonicus',10956,1,193,M
'Glirulus_japonicus',10958,17,193,M
'Glirulus_japonicus',10959,13,193,M
'Glirulus_japonicus',11140,2,193,M
'Glirulus_japonicus',11320,7,193,M
'Glirulus_japonicus',11500,1,193,M
'Glischropus_tylopus',7528,1,193,M
'Glis_glis',11077,2,193,M
'Glis_glis',11078,1,193,M
'Glis_glis',11260,1,193,M
'Glis_glis',11428,1,193,M
'Glis_glis',11437,1,193,M
'Glis_glis',11612,1,193,M
'Glis_glis',11615,1,193,M
'Glis_glis',12508,1,193,M
'Glossophaga_soricina',6709,1,193,M
'Glyphonycteris_daviesi',6711,1,193,M
'Golunda_ellioti',8228,1,193,M
'Gorilla_gorilla',7654,3,193,M
'Gracilinanus_aceramarcae',5273,1,193,M
'Gracilinanus_agilis',3482,1,193,M
'Gracilinanus_agilis',3663,1,193,M
'Gracilinanus_agilis',4208,1,193,M
'Gracilinanus_agilis',4382,1,193,M
'Gracilinanus_agilis',4561,4,193,M
'Gracilinanus_agilis',4563,6,193,M
'Gracilinanus_agilis',4564,1,193,M
'Gracilinanus_agilis',4747,2,193,M
'Gracilinanus_agilis',4921,1,193,M
'Gracilinanus_agilis',4925,2,193,M
'Gracilinanus_agilis',4926,3,193,M
'Gracilinanus_agilis',5105,1,193,M
'Gracilinanus_agilis',5107,4,193,M
'Gracilinanus_agilis',5108,3,193,M
'Gracilinanus_agilis',5286,18,193,M
'Gracilinanus_agilis',5289,3,193,M
'Gracilinanus_agilis',5468,1,193,M
'Gracilinanus_agilis',5828,5,193,M
'Gracilinanus_agilis',5831,3,193,M
'Gracilinanus_agilis',6009,1,193,M
'Gracilinanus_agilis',6188,1,193,M
'Gracilinanus_agilis',6191,3,193,M
'Gracilinanus_microtarsus',3663,1,193,M
'Gracilinanus_microtarsus',3845,3,193,M
'Gracilinanus_microtarsus',4026,1,193,M
'Gracilinanus_microtarsus',4208,1,193,M
'Gracilinanus_microtarsus',4388,1,193,M
'Gracilinanus_microtarsus',4389,2,193,M
'Gracilinanus_microtarsus',4568,1,193,M
'Grammomys_dolichurus',3522,2,193,M
'Graomys_griseoflavus',3115,4,193,M
'Graomys_griseoflavus',3296,1,193,M
'Graomys_griseoflavus',3298,3,193,M
'Graomys_griseoflavus',3476,2,193,M
'Graomys_griseoflavus',3478,8,193,M
'Gulo_gulo',12020,1,193,M
'Gulo_gulo',12221,1,193,M
'Gulo_gulo',12974,17,193,M
'Handleyomys_alfaroi',6710,1,193,M
'Handleyomys_alfaroi',8327,1,193,M
'Handleyomys_melanotis',8858,1,193,M
'Handleyomys_melanotis',8861,2,193,M
'Handleyomys_melanotis',9217,3,193,M
'Handleyomys_rostratus',5290,1,193,M
'Handleyomys_rostratus',8683,4,193,M
'Handleyomys_rostratus',9042,1,193,M
'Handleyomys_rostratus',9580,1,193,M
'Handleyomys_saturatior',8505,1,193,M
'Handleyomys_saturatior',8684,3,193,M
'Harpiocephalus_harpia',9502,1,193,M
'Harpiocephalus_harpia',9690,1,193,M
'Harpiocephalus_mordax',9322,1,193,M
'Heimyscus_fumosus',6395,2,193,M
'Heimyscus_fumosus',6575,2,193,M
'Heimyscus_fumosus',6755,3,193,M
'Heimyscus_fumosus',6937,1,193,M
'Heimyscus_fumosus',7296,1,193,M
'Heimyscus_fumosus',7298,1,193,M
'Hemitragus_jemlahicus',2337,2,193,M
'Herpestes_brachyurus',6801,1,193,M
'Herpestes_javanicus',8876,1,193,M
'Herpestes_javanicus',9873,2,193,M
'Herpestes_javanicus',10415,7,193,M
'Hipposideros_armiger',9506,1,193,M
'Hipposideros_armiger',10223,1,193,M
'Hipposideros_armiger',10950,1,193,M
'Hipposideros_ater',5381,1,193,M
'Hipposideros_ater',6985,1,193,M
'Hipposideros_ater',7346,1,193,M
'Hipposideros_beatus',7125,1,193,M
'Hipposideros_beatus',7646,1,193,M
'Hipposideros_bicolor',7165,3,193,M
'Hipposideros_caffer',3706,1,193,M
'Hipposideros_caffer',6409,1,193,M
'Hipposideros_caffer',7646,1,193,M
'Hipposideros_calcaratus',6285,1,193,M
'Hipposideros_cervinus',7341,1,193,M
'Hipposideros_cineraceus',7341,2,193,M
'Hipposideros_coxi',6985,2,193,M
'Hipposideros_coxi',7165,1,193,M
'Hipposideros_diadema',7529,1,193,M
'Hipposideros_dyacorum',7348,1,193,M
'Hipposideros_galeritus',7165,1,193,M
'Hipposideros_larvatus',7165,2,193,M
'Hipposideros_larvatus',9506,2,193,M
'Hipposideros_pomona',9142,1,193,M
'Hipposideros_pomona',9506,1,193,M
'Hipposideros_pomona',10950,1,193,M
'Hipposideros_pratti',9686,1,193,M
'Hipposideros_pratti',10221,2,193,M
'Hipposideros_pratti',10223,1,193,M
'Hipposideros_pratti',10950,1,193,M
'Hipposideros_pratti',11492,2,193,M
'Hipposideros_ridleyi',7341,1,193,M
'Hipposideros_ridleyi',7529,1,193,M
'Hipposideros_ruber',6765,1,193,M
'Hipposideros_ruber',6933,2,193,M
'Hipposideros_ruber',7114,2,193,M
'Hipposideros_ruber',7125,1,193,M
'Hipposideros_ruber',7294,1,193,M
'Hipposideros_ruber',7295,1,193,M
'Hipposideros_ruber',7296,1,193,M
'Hipposideros_ruber',7297,2,193,M
'Hipposideros_ruber',7474,1,193,M
'Hipposideros_ruber',7475,1,193,M
'Holochilus_sciureus',4918,1,193,M
'Hyaena_hyaena',5497,1,193,M
'Hyaena_hyaena',6587,1,193,M
'Hyaena_hyaena',7852,1,193,M
'Hyaena_hyaena',10536,1,193,M
'Hyaena_hyaena',10891,1,193,M
'Hyaena_hyaena',11081,1,193,M
'Hyaena_hyaena',11452,1,193,M
'Hyaena_hyaena',12336,1,193,M
'Hydropotes_inermis',10954,3,193,M
'Hydropotes_inermis',11133,1,193,M
'Hydropotes_inermis',11134,2,193,M
'Hyemoschus_aquaticus',6756,1,193,M
'Hylaeamys_laticeps',5110,2,193,M
'Hylaeamys_laticeps',6363,1,193,M
'Hylaeamys_megacephalus',7442,1,193,M
'Hylaeamys_yunganus',5994,1,193,M
'Hylaeamys_yunganus',7442,1,193,M
'Hylobates_agilis',5903,1,193,M
'Hylobates_agilis',5906,2,193,M
'Hylobates_agilis',6083,1,193,M
'Hylobates_agilis',7159,1,193,M
'Hylobates_moloch',6083,12,193,M
'Hylobates_moloch',6084,9,193,M
'Hylomyscus_aeta',6942,1,193,M
'Hylomyscus_aeta',7294,3,193,M
'Hylomyscus_aeta',7296,1,193,M
'Hylomyscus_alleni',6755,1,193,M
'Hylomyscus_alleni',6934,1,193,M
'Hylomyscus_alleni',6935,1,193,M
'Hylomyscus_alleni',6937,4,193,M
'Hylomyscus_alleni',7296,1,193,M
'Hylomyscus_alleni',7298,7,193,M
'Hylomyscus_alleni',7840,1,193,M
'Hylomyscus_baeri',7825,1,193,M
'Hylomyscus_parvus',6575,4,193,M
'Hylomyscus_parvus',6755,5,193,M
'Hylomyscus_parvus',6937,2,193,M
'Hylomyscus_parvus',7296,1,193,M
'Hylomyscus_parvus',7298,3,193,M
'Hylomyscus_parvus',7474,2,193,M
'Hylomyscus_stella',6942,3,193,M
'Hylomyscus_stella',6947,1,193,M
'Hylomys_suillus',6084,1,193,M
'Hylopetes_lepidus',7166,2,193,M
'Hylopetes_spadiceus',7166,2,193,M
'Hystrix_cristata',8369,1,193,M
'Isoodon_macrourus',5555,1,193,M
'Isthmomys_pirrensis',7791,2,193,M
'Jaculus_jaculus',8554,5,193,M
'Jaculus_jaculus',8721,2,193,M
'Jaculus_jaculus',8728,2,193,M
'Jaculus_jaculus',8731,2,193,M
'Jaculus_jaculus',8903,3,193,M
'Jaculus_jaculus',9082,1,193,M
'Jaculus_jaculus',9090,2,193,M
'Jaculus_jaculus',9093,1,193,M
'Jaculus_jaculus',9443,2,193,M
'Jaculus_jaculus',9820,2,193,M
'Jaculus_jaculus',9991,1,193,M
'Jaculus_jaculus',9996,4,193,M
'Jaculus_jaculus',9997,4,193,M
'Jaculus_jaculus',10005,2,193,M
'Jaculus_jaculus',10177,4,193,M
'Jaculus_jaculus',10180,2,193,M
'Jaculus_jaculus',10185,3,193,M
'Jaculus_jaculus',10193,12,193,M
'Jaculus_jaculus',10534,22,193,M
'Jaculus_jaculus',10535,3,193,M
'Jaculus_jaculus',10711,1,193,M
'Jaculus_jaculus',10713,5,193,M
'Jaculus_jaculus',10714,5,193,M
'Jaculus_jaculus',10715,3,193,M
'Jaculus_jaculus',10893,1,193,M
'Jaculus_orientalis',10185,2,193,M
'Jaculus_orientalis',10355,2,193,M
'Jaculus_orientalis',10356,2,193,M
'Jaculus_orientalis',10360,2,193,M
'Jaculus_orientalis',10362,2,193,M
'Jaculus_orientalis',10363,2,193,M
'Jaculus_orientalis',10365,2,193,M
'Jaculus_orientalis',10527,2,193,M
'Jaculus_orientalis',10530,2,193,M
'Jaculus_orientalis',10534,2,193,M
'Jaculus_orientalis',10536,3,193,M
'Jaculus_orientalis',10540,2,193,M
'Jaculus_orientalis',10707,3,193,M
'Jaculus_orientalis',10708,2,193,M
'Jaculus_orientalis',10709,3,193,M
'Jaculus_orientalis',10715,2,193,M
'Jaculus_orientalis',10892,1,193,M
'Jaculus_orientalis',10893,1,193,M
