,ranges
Leptobrachella_serasanae,4909.007968
Leptobrachium_abbotti,188297.2095
Leptobrachium_ailaonicum,13687.76149
Leptobrachium_banae,11231.34667
Leptobrachium_boringii,15336.73951
Leptobrachium_buchardi,9.319424556
Leptobrachium_chapaense,411663.5695
Leptobrachium_echinatum,683.0893609
Leptobrachium_gunungense,1286.910632
Leptobrachium_hainanense,9595.487355
Leptobrachium_hasseltii,585832.0368
Leptobrachium_hendricksoni,113617.2411
Leptobrachium_huashen,143594.0147
Leptobrachium_leishanense,2660.251142
Leptobrachium_leucops,3057.249768
Leptobrachium_liui,269448.6304
Leptobrachium_montanum,25697.48926
Leptobrachium_mouhoti,692.4613627
Leptobrachium_ngoclinhense,58.03068663
Leptobrachium_nigrops,67009.85399
Leptobrachium_promustache,104.9591271
Leptobrachium_pullum,3002.833501
Leptobrachium_rakhinensis,1704.227796
Leptobrachium_smithi,206534.6983
Leptobrachium_xanthops,611.5289592
Leptobrachium_xanthospilum,3330.187669
Leptodactylodon_albiventris,3427.704589
Leptodactylodon_axillaris,73.95591025
Leptodactylodon_bicolor,6300.049633
Leptodactylodon_blanci,64.44006161
Leptodactylodon_boulengeri,6443.992409
Leptodactylodon_bueanus,605.1665039
Leptodactylodon_erythrogaster,33.13178292
Leptodactylodon_mertensi,1426.248697
Leptodactylodon_ornatus,891.7411928
Leptodactylodon_ovatus,22921.25397
Leptodactylodon_perreti,6619.850643
Leptodactylodon_polyacanthus,6087.639419
Leptodactylodon_stevarti,321.2601309
Leptodactylodon_ventrimarmoratus,17710.34771
Leptodactylodon_wildi,55.79069547
Leptodactylus_albilabris,9418.096064
Leptodactylus_bolivianus,6207662.729
Leptodactylus_bufonius,1077071.424
Leptodactylus_camaquara,12941.193
Leptodactylus_chaquensis,1991678.441
Leptodactylus_colombiensis,138820.4875
Leptodactylus_cunicularius,99387.85813
Leptodactylus_cupreus,224.7611945
Leptodactylus_caatingae,367709.1306
Leptodactylus_didymus,129706.9379
Leptodactylus_diedrus,690254.5833
Leptodactylus_discodactylus,1083323.846
Leptodactylus_elenae,2392518.704
Leptodactylus_fallax,212.9199141
Leptodactylus_flavopictus,73311.26859
Leptodactylus_fragilis,1433339.342
Leptodactylus_furnarius,1149060.174
Leptodactylus_fuscus,11740386.63
Leptodactylus_gracilis,1957976.96
Leptodactylus_griseigularis,68072.44053
Leptodactylus_hylodes,37.64163815
Leptodactylus_jolyi,131.9684561
Leptodactylus_knudseni,5236498.649
Leptodactylus_labrosus,88776.70307
Leptodactylus_labyrinthicus,2657072.967
Leptodactylus_laticeps,504623.5039
Leptodactylus_latinasus,1823609.5
Leptodactylus_latrans,10932822.52
Leptodactylus_lauramiriamae,1682.921718
Leptodactylus_leptodactyloides,4793812.901
Leptodactylus_lineatus,5404439.403
Leptodactylus_lithonaetes,116823.9768
Leptodactylus_longirostris,646176.4942
Leptodactylus_magistris,35.2877692
Leptodactylus_marambaiae,86.54711826
Leptodactylus_melanonotus,833102.358
Leptodactylus_myersi,218258.0549
Leptodactylus_mystaceus,7133840.417
Leptodactylus_mystacinus,5187450.084
Leptodactylus_natalensis,282166.1639
Leptodactylus_nesiotus,23.85040451
Leptodactylus_notoaktites,191869.6598
Leptodactylus_pallidirostris,860418.6927
Leptodactylus_paraensis,586232.2937
Leptodactylus_pentadactylus,4505396.509
Leptodactylus_peritoaktites,7638.563446
Leptodactylus_petersii,6056228.706
Leptodactylus_plaumanni,211371.8879
Leptodactylus_podicipinus,3872135.987
Leptodactylus_poecilochilus,239822.578
Leptodactylus_pustulatus,1121183.516
Leptodactylus_rhodomerus,31406.20928
Leptodactylus_rhodomystax,5152273.603
Leptodactylus_rhodonotus,425028.8675
Leptodactylus_rhodostima,11878.58269
Leptodactylus_riveroi,836714.7901
Leptodactylus_rugosus,141417.7027
Leptodactylus_sabanensis,4966.376645
Leptodactylus_savagei,255058.7362
Leptodactylus_sertanejo,587991.3804
Leptodactylus_silvanimbus,136.9965577
Leptodactylus_spixi,724736.2426
Leptodactylus_stenodema,4406321.405
Leptodactylus_syphax,3026391.113
Leptodactylus_tapiti,269.1690052
Leptodactylus_troglodytes,1942738.035
Leptodactylus_turimiquensis,6116.474672
Leptodactylus_validus,5419.392506
Leptodactylus_vastus,1048399.66
Leptodactylus_ventrimaculatus,123196.2439
Leptodactylus_viridis,9366.806439
Leptodactylus_wagneri,211368.6129
Leptolalax_aereus,19064.23168
Leptolalax_alpinus,3052.936337
Leptolalax_applebyi,144.2604151
Leptolalax_arayai,7016.400601
Leptolalax_bidoupensis,118.6570351
Leptolalax_botsfordi,4.546724219
Leptolalax_bourreti,86.1671649
Leptolalax_dringi,26936.46663
Leptolalax_fuliginosus,40.66609383
Leptolalax_gracilis,58153.45818
Leptolalax_hamidi,12291.57337
Leptolalax_heteropus,51040.93549
Leptolalax_kajangensis,9.790566956
Leptolalax_liui,287224.3783
Leptolalax_maurus,2150.001778
Leptolalax_melanoleucus,903.2519387
Leptolalax_melicus,1606.329258
Leptolalax_nahangensis,550.3913668
Leptolalax_oshanensis,111717.1223
Leptolalax_pelodytoides,640885.109
Leptolalax_pictus,15783.88421
Leptolalax_pluvialis,546.3268644
Leptolalax_solus,21.41330843
Leptolalax_sungi,414.7363248
Leptolalax_tuberosus,3835.79726
Leptolalax_ventripunctatus,277.8739476
Leptopelis_anchietae,474860.7039
Leptopelis_argenteus,145769.5149
Leptopelis_aubryi,1178959.092
Leptopelis_barbouri,7479.21674
Leptopelis_bequaerti,16.76325274
Leptopelis_bocagii,3233051.349
Leptopelis_boulengeri,792250.825
Leptopelis_brevipes,2.816680316
Leptopelis_brevirostris,543127.2018
Leptopelis_broadleyi,197614.5001
Leptopelis_bufonides,1258822.333
Leptopelis_calcaratus,1887764.969
Leptopelis_christyi,372525.8774
Leptopelis_concolor,113154.81
Leptopelis_crystallinoron,9.606182604
Leptopelis_cynnamomeus,717968.9537
Leptopelis_fenestratus,42.60973272
Leptopelis_fiziensis,251.2470317
Leptopelis_flavomaculatus,805972.2765
Leptopelis_gramineus,16126.57834
Leptopelis_jordani,194.0938399
Leptopelis_karissimbensis,1429.246108
Leptopelis_kivuensis,30587.97232
Leptopelis_lebeaui,137.4298561
Leptopelis_mackayi,120.174035
Leptopelis_macrotis,207910.9326
Leptopelis_marginatus,177.5416473
Leptopelis_millsoni,1723984.389
Leptopelis_modestus,32881.17951
Leptopelis_mossambicus,379280.3022
Leptopelis_natalensis,36608.25473
Leptopelis_nordequatorialis,36892.04083
Leptopelis_notatus,2484907.876
Leptopelis_occidentalis,146698.0537
Leptopelis_ocellatus,1040283.794
Leptopelis_omissus,581100.6637
Leptopelis_oryi,35253.83291
Leptopelis_palmatus,146.6703965
Leptopelis_parbocagii,961568.3456
Leptopelis_parkeri,3683.611613
Leptopelis_parvus,1644.483709
Leptopelis_ragazzii,1543.122278
Leptopelis_rufus,236932.4667
Leptopelis_spiritusnoctis,521373.3503
Leptopelis_susanae,829.0930694
Leptopelis_uluguruensis,1748.171844
Leptopelis_vannutellii,41588.57416
Leptopelis_vermiculatus,3206.442573
Leptopelis_viridis,3423241.654
Leptopelis_xenodactylus,10570.54398
Leptopelis_yaldeni,6488.334302
Leptopelis_zebra,83988.10308
Leptophryne_borbonica,266638.5501
Leptophryne_cruentata,702.283132
Liangshantriton_taliangensis,26625.44752
Limnodynastes_convexiusculus,658616.8305
Limnodynastes_depressus,62292.31348
Limnodynastes_dorsalis,324772.2095
Limnodynastes_dumerilii,707001.3619
Limnodynastes_fletcheri,1343684.021
Limnodynastes_interioris,222853.4694
Limnodynastes_lignarius,276847.5326
Limnodynastes_peronii,662423.7647
Limnodynastes_salmini,603528.1059
Limnodynastes_tasmaniensis,2428252.315
Limnodynastes_terraereginae,593912.1193
Limnomedusa_macroglossa,468222.3659
Limnonectes_acanthi,4413.853664
Limnonectes_alpinus,77.50160341
Limnonectes_arathooni,3487.526614
Limnonectes_asperatus,7326.742641
Limnonectes_blythii,450650.5485
Limnonectes_dabanus,22928.86098
Limnonectes_dammermani,18634.55964
Limnonectes_diuatus,4483.166723
Limnonectes_doriae,153165.1422
Limnonectes_finchi,39416.04006
Limnonectes_fragilis,14424.08239
Limnonectes_fujianensis,375272.9674
Limnonectes_grunniens,330324.3795
Limnonectes_gyldenstolpei,233341.5832
Limnonectes_hascheanus,211078.8493
Limnonectes_heinrichi,6836.727175
Limnonectes_ibanorum,119509.3997
Limnonectes_ingeri,36229.1142
Limnonectes_kadarsani,34652.03958
Limnonectes_kenepaiensis,669.3535846
Limnonectes_khammonensis,57.76142032
Limnonectes_khasianus,1541.782857
Limnonectes_kohchangae,20123.15181
Limnonectes_kuhlii,2037646.407
Limnonectes_laticeps,341740.0128
Limnonectes_leporinus,402734.4856
Limnonectes_leytensis,15757.38717
Limnonectes_limborgi,421252.5383
Limnonectes_liui,30136.49713
Limnonectes_macrocephalus,108103.6779
Limnonectes_macrodon,65302.76729
Limnonectes_macrognathus,55245.65043
Limnonectes_magnus,67969.80845
Limnonectes_malesianus,140359.7337
Limnonectes_mawlyndipi,125.5054479
Limnonectes_medogensis,729.4119156
Limnonectes_micrixalus,1246.47767
Limnonectes_microdiscus,142980.4202
Limnonectes_microtympanum,3025.598728
Limnonectes_modestus,226867.2596
Limnonectes_namiyei,141.394809
Limnonectes_nitidus,798.5768802
Limnonectes_palavanensis,114532.5896
Limnonectes_paramacrodon,106034.3089
Limnonectes_parvus,5462.113385
Limnonectes_plicatellus,94316.7325
Limnonectes_poilani,61268.08188
Limnonectes_rhacodus,24657.44661
Limnonectes_shompenorum,81489.44641
Limnonectes_toumanoffi,16483.57947
Limnonectes_tweediei,47309.97784
Limnonectes_visayanus,5846.221786
Limnonectes_woodworthi,14690.01903
Limnonectes_xizangensis,586.8674912
Liophryne_allisoni,2841.89651
Liophryne_dentata,5631.369945
Liophryne_rhododactyla,3289.498223
Liophryne_rubra,4176.286605
Liophryne_schlaginhaufeni,153935.7003
Liophryne_similis,180.7880304
Lissotriton_boscai,227171.9181
Lissotriton_helveticus,1084390.345
Lissotriton_italicus,75249.28185
Lissotriton_montandoni,123896.1857
Lissotriton_vulgaris,7350798.109
Lithobates_areolatus,636715.8003
Lithobates_berlandieri,1435386.416
Lithobates_blairi,1423708.167
Lithobates_bwana,7909.024349
Lithobates_capito,352031.8024
Lithobates_catesbeianus,4520792.208
Lithobates_chichicuahutla,3.720780575
Lithobates_chiricahuensis,230820.9759
Lithobates_clamitans,3793105.383
Lithobates_dunni,1399.262746
Lithobates_fisheri,97.8955557
Lithobates_forreri,226119.3463
Lithobates_grylio,356399.5823
Lithobates_heckscheri,253555.4676
Lithobates_johni,1870.175856
Lithobates_juliani,3314.837062
Lithobates_lemosespinali,83.83139279
Lithobates_macroglossa,9414.974732
Lithobates_maculatus,184813.5345
Lithobates_magnaocularis,92539.20138
Lithobates_megapoda,72690.03497
Lithobates_miadis,2.296627567
Lithobates_montezumae,131586.5341
Lithobates_neovolcanicus,56162.13921
Lithobates_okaloosae,682.948077
Lithobates_omiltemanus,1083.985494
Lithobates_onca,10778.89079
Lithobates_palmipes,6967587.036
Lithobates_palustris,2510102.376
Lithobates_pipiens,6025186.001
Lithobates_psilonota,40156.21273
Lithobates_pueblae,8.190186417
Lithobates_pustulosus,39164.49457
Lithobates_septentrionalis,1981056.767
Lithobates_sevosus,21390.36398
Lithobates_sierramadrensis,11743.32756
Lithobates_spectabilis,74849.53747
Lithobates_sphenocephalus,2004506.029
Lithobates_subaquavocalis,221.9334003
Lithobates_sylvaticus,9134145.442
Lithobates_tarahumarae,97234.01751
Lithobates_taylori,28315.21162
Lithobates_tlaloci,36.35941569
Lithobates_vaillanti,507080.6672
Lithobates_vibicarius,2699.829095
Lithobates_virgatipes,166515.1762
Lithobates_warszewitschii,156661.5055
Lithobates_yavapaiensis,242884.0375
Lithobates_zweifeli,39835.30972
Lithodytes_lineatus,5404439.403
Litoria_adelaidensis,123347.5488
Litoria_alboguttata,1247273.78
Litoria_albolabris,14.38423696
Litoria_amboinensis,185906.2013
Litoria_andiirrmalin,5677.478528
Litoria_angiana,117956.3378
Litoria_arfakiana,197265.5174
Litoria_aruensis,9055.20793
Litoria_auae,85531.60591
Litoria_aurea,132537.9435
Litoria_australis,1144692.181
Litoria_avocalis,706.9804731
Litoria_becki,148.4045274
Litoria_biakensis,4.97885766
Litoria_bibonius,0.792967762
Litoria_bicolor,932197.7333
Litoria_booroolongensis,135578.1413
Litoria_brevipalmata,72355.6882
Litoria_brevipes,850487.7473
Litoria_brongersmai,849.7337648
Litoria_bulmeri,769.4482483
Litoria_burrowsi,23018.04506
Litoria_caerulea,4097835.469
Litoria_capitula,3225.482536
Litoria_castanea,8518.757203
Litoria_cavernicola,3630.976205
Litoria_cheesmani,18425.37873
Litoria_chloris,212825.9815
Litoria_chloronota,989.7322158
Litoria_chrisdahli,66.21564164
Litoria_christianbergmanni,148.5452747
Litoria_citropa,63426.21903
Litoria_congenita,40419.76668
Litoria_contrastens,978.9105732
Litoria_cooloolensis,2429.287643
Litoria_coplandi,641735.3382
Litoria_cryptotis,385562.7276
Litoria_cultripes,400524.905
Litoria_cyclorhyncha,81516.94112
Litoria_dahlii,309089.3582
Litoria_darlingtoni,32644.8818
Litoria_daviesae,7306.882448
Litoria_dayi,18804.9574
Litoria_dentata,128816.1843
Litoria_dorsalis,46809.40335
Litoria_dorsivena,103.9412999
Litoria_dux,85.97066348
Litoria_electrica,104453.6299
Litoria_elkeae,1593.234949
Litoria_eucnemis,413263.2523
Litoria_everetti,41804.79259
Litoria_ewingii,326044.894
Litoria_exophthalmia,1097.993141
Litoria_fallax,574952.6676
Litoria_flavescens,0.272161585
Litoria_freycineti,58518.71431
Litoria_fuscula,21.15482138
Litoria_genimaculata,264603.4121
Litoria_gilleni,7618.168626
Litoria_gracilenta,317975.8421
Litoria_graminea,102.0343141
Litoria_havina,1938.329578
Litoria_hilli,63.62418154
Litoria_humboldtorum,21.43702861
Litoria_hunti,292.8635665
Litoria_impura,10982.97864
Litoria_inermis,1750541.489
Litoria_infrafrenata,804833.5391
Litoria_iris,31340.91086
Litoria_jervisiensis,29119.24648
Litoria_jungguy,10540.74721
Litoria_kumae,1533.807895
Litoria_latopalmata,1538400.684
Litoria_lesueurii,105205.516
Litoria_leucova,680.3043977
Litoria_littlejohni,84235.34366
Litoria_longicrus,1082.350458
Litoria_longipes,1328457.938
Litoria_longirostris,7069.874703
Litoria_lorica,1179.670986
Litoria_louisiadensis,1108.751188
Litoria_lutea,7804.067609
Litoria_macki,27.68608687
Litoria_maculosa,555783.805
Litoria_maini,1572849.13
Litoria_majikthise,506.0042926
Litoria_manya,47465.58932
Litoria_mareku,66.81272777
Litoria_megalops,10.52252286
Litoria_meiriana,331638.3334
Litoria_microbelos,374874.978
Litoria_micromembrana,68128.39431
Litoria_modica,36429.23823
Litoria_moorei,109421.1222
Litoria_mucro,28.73129642
Litoria_multicolor,134.8477482
Litoria_multiplica,20397.49985
Litoria_myola,3.76894528
Litoria_mystax,135.2093902
Litoria_nannotis,18950.71176
Litoria_napaea,8464.940617
Litoria_nasuta,1121310.625
Litoria_nigrofrenata,164110.3101
Litoria_nigropunctata,199434.9168
Litoria_novaehollandiae,1593688.252
Litoria_nudidigita,98442.6122
Litoria_nyakalensis,11613.30828
Litoria_obtusirostris,21.02539524
Litoria_oenicolen,30.82548215
Litoria_oktediensis,3002.2137
Litoria_ollauro,36.65826547
Litoria_olongburensis,8326.290123
Litoria_pallida,899048.0859
Litoria_paraewingi,23028.12845
Litoria_pearsoniana,36575.5082
Litoria_peronii,1025908.362
Litoria_personata,13943.14233
Litoria_phyllochroa,102131.0091
Litoria_piperata,5018.180508
Litoria_platycephala,1595406.947
Litoria_pratti,203.167807
Litoria_pronimia,19968.19502
Litoria_prora,1780.269996
Litoria_purpureolata,42.50609828
Litoria_pygmaea,475154.3514
Litoria_quadrilineata,120.9519392
Litoria_raniformis,441034.6492
Litoria_rara,9.245704054
Litoria_revelata,187698.4042
Litoria_rheocola,15160.96039
Litoria_richardsi,109.3592244
Litoria_rivicola,130.0775423
Litoria_rothii,1298527.47
Litoria_rubella,4764277.218
Litoria_rubrops,4.741310445
Litoria_rueppelli,7887.911373
Litoria_sanguinolenta,350.0280698
Litoria_sauroni,2005.420024
Litoria_scabra,9.335194239
Litoria_singadanae,9.791760653
Litoria_spartacus,372.2990617
Litoria_spenceri,16578.07587
Litoria_spinifera,2218.260157
Litoria_splendida,126172.1192
Litoria_staccato,1914.915369
Litoria_subglandulosa,16461.03822
Litoria_thesaurensis,657986.0761
Litoria_timida,1765.178484
Litoria_tornieri,571644.9972
Litoria_tyleri,44.73070665
Litoria_umarensis,12.4498051
Litoria_umbonata,2144.035879
Litoria_vagabunda,323.3968441
Litoria_vagitus,43659.77833
Litoria_verae,122.040677
Litoria_verreauxii,236149.5449
Litoria_verrucosa,391273.0378
Litoria_vocivincens,28904.22903
Litoria_wapogaensis,92.35297744
Litoria_watjulumensis,616302.5387
Litoria_wilcoxii,298269.3523
Litoria_wisselensis,478.1029884
Litoria_wollastoni,156723.6961
Litoria_xanthomera,19508.84511
Litoria_zweifeli,72.9364069
Liua_shihi,55728.73442
Liua_tsinpaensis,13207.83315
Liuixalus_hainanus,1765.397541
Liuixalus_ocellatus,3836.426429
Liuixalus_romeri,84.38169393
Luetkenotyphlus_brasiliensis,374462.2937
Lyciasalamandra_antalyana,212.5006529
Lyciasalamandra_atifi,1755.651142
Lyciasalamandra_billae,61.18818402
Lyciasalamandra_fazilae,691.5194783
Lyciasalamandra_flavimembris,362.1108625
Lyciasalamandra_helverseni,399.0806094
Lyciasalamandra_luschani,1816.248918
Lynchius_flavomaculatus,547.231914
Lynchius_nebulanastes,95.53047382
Lynchius_parkeri,892.7409539
Lynchius_simmonsi,191.2004312
Lysapsus_boliviana,1153143.811
Lysapsus_caraya,1252342.548
Lysapsus_laevis,85613.05888
Lysapsus_limellum,812218.0257
Macrogenioglottus_alipioi,250891.1683
Madecassophryne_truebae,3629.328864
Mannophryne_caquetio,83.21720079
Mannophryne_collaris,1190.127788
Mannophryne_cordilleriana,91.73564126
Mannophryne_herminae,9604.545849
Mannophryne_lamarcai,49.52345959
Mannophryne_larandina,5.307641688
Mannophryne_leonardoi,9447.49173
Mannophryne_neblina,95.35118646
Mannophryne_oblitterata,1678.198225
Mannophryne_olmonae,151.0618242
Mannophryne_riveroi,967.2260383
Mannophryne_speeri,11.73012407
Mannophryne_trinitatis,1200.858241
Mannophryne_trujillensis,30.69266425
Mannophryne_venezuelensis,1269.126356
Mannophryne_yustizi,1154.993231
Mantella_aurantiaca,538.3788448
Mantella_baroni,32886.41388
Mantella_bernhardi,11881.30548
Mantella_betsileo,80102.89274
Mantella_cowanii,252.5557891
Mantella_crocea,233.6388098
Mantella_ebenaui,43905.16727
Mantella_expectata,1096.96383
Mantella_haraldmeieri,1976.328546
Mantella_laevigata,20775.99003
Mantella_madagascariensis,12204.1627
Mantella_manery,34.93367462
Mantella_milotympanum,50.5464172
Mantella_nigricans,29216.46718
Mantella_pulchra,16161.75363
Mantella_viridis,800.6105504
Mantidactylus_aerumnalis,36593.34834
Mantidactylus_albofrenatus,1848.887846
Mantidactylus_alutus,33755.10277
Mantidactylus_ambohimitombi,260.3788641
Mantidactylus_ambreensis,7688.381195
Mantidactylus_argenteus,28417.70832
Mantidactylus_bellyi,13566.58165
Mantidactylus_betsileanus,87389.03169
Mantidactylus_biporus,88413.27836
Mantidactylus_bourgati,1300.172482
Mantidactylus_brevipalmatus,38401.72074
Mantidactylus_charlotteae,65317.80389
Mantidactylus_cowanii,31079.22085
Mantidactylus_curtus,225194.4672
Mantidactylus_delormei,1975.83165
Mantidactylus_femoralis,189287.5695
Mantidactylus_grandidieri,76192.23079
Mantidactylus_guttulatus,54491.49433
Mantidactylus_lugubris,102410.7891
Mantidactylus_madecassus,1228.006249
Mantidactylus_majori,34407.20394
Mantidactylus_melanopleura,89573.64857
Mantidactylus_mocquardi,126158.9301
Mantidactylus_noralottae,1310.834201
Mantidactylus_opiparis,74905.07935
Mantidactylus_pauliani,255.1795533
Mantidactylus_tricinctus,2229.218489
Mantidactylus_ulcerosus,49276.62601
Mantidactylus_zipperi,43089.73066
Mantidactylus_zolitschka,279.2127829
Mantophryne_infulata,302.9099824
Mantophryne_lateralis,364416.1896
Mantophryne_louisiadensis,294.5343745
Mantophryne_menziesi,137.9525798
Megaelosia_apuana,23.85262366
Megaelosia_bocainensis,37.08454438
Megaelosia_boticariana,43.58751424
Megaelosia_goeldii,10179.53253
Megaelosia_jordanensis,287.5978306
Megaelosia_lutzae,145.5385242
Megaelosia_massarti,722.9014913
Megastomatohyla_mixe,32.58748862
Megastomatohyla_mixomaculata,973.4315463
Megastomatohyla_nubicola,137.9806998
Megastomatohyla_pellita,1087.238923
Megophrys_aceras,284496.4689
Megophrys_auralensis,292.7582128
Megophrys_baluensis,1991.47268
Megophrys_binchuanensis,6948.362007
Megophrys_boettgeri,392377.1878
Megophrys_brachykolos,86.07418633
Megophrys_caudoprocta,993.826264
Megophrys_daweimontis,2589.636699
Megophrys_dringi,2286.975358
Megophrys_giganticus,4631.840416
Megophrys_glandulosa,81359.89014
Megophrys_huangshanensis,284.2581586
Megophrys_kobayashii,5992.052282
Megophrys_kuatunensis,230435.1127
Megophrys_lekaguli,2417.646446
Megophrys_ligayae,1929.588723
Megophrys_longipes,20949.40806
Megophrys_major,893497.8749
Megophrys_mangshanensis,29909.35385
Megophrys_medogensis,959.3126263
Megophrys_minor,1025987.182
Megophrys_montana,19685.21856
Megophrys_nankiangensis,5087.018409
Megophrys_nasuta,806962.8961
Megophrys_omeimontis,22203.43602
Megophrys_pachyproctus,268.8813086
Megophrys_palpebralespinosa,81640.19969
Megophrys_parallela,9.754860985
Megophrys_parva,526263.6569
Megophrys_robusta,3363.97776
Megophrys_serchhipii,51.37995853
Megophrys_shapingensis,85886.30075
Megophrys_shuichengensis,97.88180942
Megophrys_spinata,202008.5213
Megophrys_stejnegeri,12051.50094
Megophrys_wawuensis,47.15358648
Megophrys_wuliangshanensis,2328.943232
Megophrys_wushanensis,95964.23099
Megophrys_zhangi,508.63114
Megophrys_zunhebotoensis,68.32347325
Melanobatrachus_indicus,460.6129866
Melanophryne_barbatula,168.7899033
Melanophryne_carpish,3496.881241
Melanophryniscus_admirabilis,9.731939335
Melanophryniscus_alipioi,20.20736307
Melanophryniscus_atroluteus,259411.636
Melanophryniscus_cambaraensis,779.2363108
Melanophryniscus_cupreuscapularis,32036.92445
Melanophryniscus_devincenzii,12793.82558
Melanophryniscus_dorsalis,7602.966096
Melanophryniscus_fulvoguttatus,53415.88814
Melanophryniscus_klappenbachi,406904.4381
Melanophryniscus_krauczuki,125.7259128
Melanophryniscus_langonei,102.2432709
Melanophryniscus_macrogranulosus,28.46832987
Melanophryniscus_montevidensis,10267.63877
Melanophryniscus_moreirae,467.7656033
Melanophryniscus_orejasmirandai,200.0841727
Melanophryniscus_pachyrhynus,89.86097191
Melanophryniscus_peritus,10.00059502
Melanophryniscus_rubriventris,34267.68089
Melanophryniscus_sanmartini,1379.050209
Melanophryniscus_simplex,162.3958612
Melanophryniscus_spectabilis,7.815003691
Melanophryniscus_stelzneri,66998.97906
Melanophryniscus_tumifrons,163947.9987
Meristogenys_amoropalamus,9967.970833
Meristogenys_jerboa,924.8121864
Meristogenys_kinabaluensis,35533.23383
Meristogenys_macrophthalmus,605.8763522
Meristogenys_orphnocnemis,40329.30142
Meristogenys_phaeomerus,31793.21762
Meristogenys_poecilus,27432.16627
Meristogenys_whiteheadi,22297.71353
Mertensiella_caucasica,24728.66273
Mertensophryne_anotis,1333.154659
Mertensophryne_howelli,50.32997798
Mertensophryne_lindneri,387516.4335
Mertensophryne_lonnbergi,23339.93385
Mertensophryne_loveridgei,57222.55474
Mertensophryne_melanopleura,299350.7578
Mertensophryne_micranotis,124025.2224
Mertensophryne_mocquardi,7880.655751
Mertensophryne_nairobiensis,22768.95
Mertensophryne_nyikae,1429.981005
Mertensophryne_schmidti,1670.579298
Mertensophryne_taitana,1144764.219
Mertensophryne_usambarae,42.54067476
Mertensophryne_uzunguensis,14755.1874
Mesotriton_alpestris,1364849.574
Metacrinia_nichollsi,47011.43709
Metamagnusia_slateri,47602.73805
Metaphrynella_pollicaris,191494.1147
Metaphrynella_sundana,64710.45941
Metaphryniscus_sosai,78.0426325
Micrixalus_elegans,192.4675967
Micrixalus_fuscus,27452.13227
Micrixalus_gadgili,265.6095439
Micrixalus_kottigeharensis,396.1276943
Micrixalus_narainensis,192.4675967
Micrixalus_nudis,9501.666307
Micrixalus_phyllophilus,4654.816574
Micrixalus_saxicola,9661.574982
Micrixalus_silvaticus,2112.666046
Micrixalus_swamianus,192.4675967
Micrixalus_thampii,101.0110541
Microbatrachella_capensis,442.1652421
Microcaecilia_albiceps,44697.38538
Microcaecilia_nicefori,8277.430676
Microcaecilia_pricei,3287.872486
Microcaecilia_rabei,183900.0963
Microcaecilia_taylori,23892.09326
Microcaecilia_unicolor,32323.42973
Microhyla_achatina,93612.07898
Microhyla_annamensis,78334.85925
Microhyla_annectens,3458.163013
Microhyla_berdmorei,1622527.076
Microhyla_borneensis,48704.69596
Microhyla_butleri,2603622.48
Microhyla_chakrapanii,29.84042388
Microhyla_erythropoda,368.7066673
Microhyla_fissipes,4303502.465
Microhyla_fusca,632.4701659
Microhyla_heymonsi,3492005.075
Microhyla_karunaratnei,43.02245511
Microhyla_maculifera,826.6384434
Microhyla_mantheyi,50549.48361
Microhyla_marmorata,5466.362756
Microhyla_mixtura,85890.57252
Microhyla_nanapollexa,9.294318139
Microhyla_okinavensis,3217.087266
Microhyla_ornata,3446277.951
Microhyla_palmipes,583526.7396
Microhyla_perparva,21987.68008
Microhyla_petrigena,19035.95832
Microhyla_picta,3616.615458
Microhyla_pulchra,1950552.291
Microhyla_pulverata,9.445769514
Microhyla_rubra,1178745.311
Microhyla_sholigari,417.9051336
Microhyla_superciliaris,1581.140637
Microhyla_zeylanica,109.3089861
Micryletta_erythropoda,368.7066673
Micryletta_inornata,1037183.743
Micryletta_steinegeri,378.03254
Mimosiphonops_vermiculatus,118.9117571
Minervarya_chilapata,10.8688901
Minervarya_sahyadris,1124.295549
Minyobates_steyermarki,23.56492251
Mixophyes_balbus,110315.6537
Mixophyes_carbinensis,1085.367252
Mixophyes_coggeri,18709.33569
Mixophyes_fasciolatus,213437.4103
Mixophyes_fleayi,16776.30561
Mixophyes_hihihorlo,55.40734207
Mixophyes_iteratus,105689.7922
Mixophyes_schevilli,5443.745559
Morerella_cyanophthalma,7692.277778
Myersiella_microps,90335.4478
Myersiohyla_aromatica,72.03315798
Myersiohyla_inparquesi,62.10363423
Myersiohyla_kanaima,233.922032
Myersiohyla_loveridgei,610.027249
Myobatrachus_gouldii,110034.1293
Nannophryne_apolobambica,9.583555807
Nannophryne_cophotis,18182.7165
Nannophryne_corynetes,54.28122318
Nannophryne_variegata,135844.6988
Nannophrys_ceylonensis,5598.278872
Nannophrys_marmorata,80.67524738
Nannophrys_naeyakai,13.52949655
Nanorana_aenea,433.3081897
Nanorana_annandalii,39883.13443
Nanorana_arnoldi,17508.9281
Nanorana_blanfordii,162629.0807
Nanorana_bourreti,2452.172374
Nanorana_conaensis,371.0567198
Nanorana_ercepeae,30972.94058
Nanorana_fansipani,2268.365871
Nanorana_feae,6143.243833
Nanorana_liebigii,261616.0706
Nanorana_liui,13568.23376
Nanorana_maculosa,16431.67782
Nanorana_medogensis,792.7101014
Nanorana_minica,51905.32363
Nanorana_mokokchungensis,21.71519865
Nanorana_parkeri,367438.2081
Nanorana_pleskei,141567.6111
Nanorana_polunini,121341.715
