,ranges
Galictis_vittata,10014206.71
Galidia_elegans,92494.26422
Galidictis_fasciata,67576.02649
Galidictis_grandidieri,995.7008959
Gazella_bennettii,2764388.177
Gazella_cuvieri,492450.798
Gazella_dorcas,9903818.738
Gazella_gazella,342128.9129
Gazella_leptoceros,1227640.177
Gazella_spekei,155823.8429
Gazella_subgutturosa,9760547.642
Genetta_abyssinica,501091.2619
Genetta_angolensis,1113002.586
Genetta_bourloni,146863.0806
Genetta_cristata,100906.3615
Genetta_genetta,13962716.7
Genetta_johnstoni,306731.8153
Genetta_maculata,12856198.18
Genetta_pardina,1338381.016
Genetta_piscivora,223600.2485
Genetta_poensis,129347.3183
Genetta_servalina,3170835.095
Genetta_thierryi,2584209.245
Genetta_tigrina,212910.8693
Genetta_victoriae,532653.5599
Geocapromys_brownii,987.8714006
Geocapromys_ingrahami,8.323630769
Geogale_aurita,10984.93546
Geomys_arenarius,120523.3988
Geomys_attwateri,47706.02747
Geomys_breviceps,204398.8847
Geomys_bursarius,1536376.867
Geomys_knoxjonesi,58468.26022
Geomys_personatus,35465.7946
Geomys_pinetis,241344.6163
Geomys_texensis,18190.40813
Geomys_tropicalis,20.50476556
Georychus_capensis,100698.8651
Geoxus_valdivianus,232669.8409
Gerbilliscus_afra,200439.9689
Gerbilliscus_boehmi,1160668.586
Gerbilliscus_brantsii,2084270.203
Gerbilliscus_gambiana,281812.2802
Gerbilliscus_guineae,891689.222
Gerbilliscus_inclusus,218300.4995
Gerbilliscus_kempi,4610254.34
Gerbilliscus_leucogaster,5765244.775
Gerbilliscus_nigricaudus,610485.7315
Gerbilliscus_phillipsi,71840.87396
Gerbilliscus_robustus,5165455.162
Gerbilliscus_validus,4626255.814
Gerbillurus_paeba,2191071.62
Gerbillurus_setzeri,48797.86352
Gerbillurus_tytonis,56157.57184
Gerbillurus_vallinus,286818.0188
Gerbillus_acticola,22931.59284
Gerbillus_amoenus,734796.9639
Gerbillus_andersoni,117626.0906
Gerbillus_aquilus,559436.4274
Gerbillus_bottai,31778.4261
Gerbillus_brockmani,308.6906654
Gerbillus_campestris,1164697.048
Gerbillus_cheesmani,2286609.038
Gerbillus_cosensis,138823.8551
Gerbillus_dasyurus,1541545.262
Gerbillus_dunni,359433.5904
Gerbillus_famulus,52554.94998
Gerbillus_floweri,78487.38668
Gerbillus_gerbillus,9384469.815
Gerbillus_gleadowi,183762.3448
Gerbillus_grobbeni,1140.16376
Gerbillus_harwoodi,205252.6914
Gerbillus_henleyi,3841726.254
Gerbillus_hesperinus,724.5706294
Gerbillus_hoogstraali,11081.11124
Gerbillus_jamesi,812.5104128
Gerbillus_juliani,67877.49573
Gerbillus_latastei,176209.4863
Gerbillus_lowei,3445.432803
Gerbillus_mackillingini,200394.3015
Gerbillus_maghrebi,55236.62225
Gerbillus_mesopotamiae,219924.257
Gerbillus_muriculus,523.9447296
Gerbillus_nancillus,1313278.36
Gerbillus_nanus,10210786.02
Gerbillus_nigeriae,71421.26179
Gerbillus_occiduus,11611.129
Gerbillus_percivali,18.15633213
Gerbillus_perpallidus,24839.73224
Gerbillus_poecilops,101964.0096
Gerbillus_principulus,2405.20721
Gerbillus_pulvinatus,34345.83914
Gerbillus_pusillus,570296.2687
Gerbillus_pyramidum,3336644.646
Gerbillus_rosalinda,166162.1867
Gerbillus_rupicola,42515.72779
Gerbillus_simoni,259968.9701
Gerbillus_somalicus,52591.29661
Gerbillus_stigmonyx,28879.86867
Gerbillus_tarabuli,6321624.079
Gerbillus_watersi,123241.4729
Giraffa_camelopardalis,2016065.722
Glaucomys_sabrinus,7852682.874
Glaucomys_volans,3848269.764
Glauconycteris_alboguttata,632545.2359
Glauconycteris_argentata,3995877.52
Glauconycteris_beatrix,1964491.108
Glauconycteris_curryae,276820.7747
Glauconycteris_egeria,386592.0022
Glauconycteris_gleni,624.9752891
Glauconycteris_humeralis,381892.9219
Glauconycteris_kenyacola,312.4957841
Glauconycteris_machadoi,306.7197598
Glauconycteris_poensis,1337048.077
Glauconycteris_superba,933.9186603
Glauconycteris_variegata,8693357.758
Glironia_venusta,834860.5586
Glirulus_japonicus,211088.9671
Glis_glis,3715719.246
Glischropus_javanus,660.8293674
Glischropus_tylopus,2451362.075
Glossophaga_commissarisi,3716042.898
Glossophaga_leachii,480778.6605
Glossophaga_longirostris,1570787.866
Glossophaga_morenoi,327051.8958
Glossophaga_soricina,14858260.82
Glyphonycteris_behnii,1037067.361
Glyphonycteris_daviesi,4659668.272
Glyphonycteris_sylvestris,6011397.817
Glyphotes_simus,19744.36119
Golunda_ellioti,2864337.481
Gorilla_beringei,65175.543
Gorilla_gorilla,695615.4328
Gracilinanus_aceramarcae,27590.43528
Gracilinanus_agilis,3608922.774
Gracilinanus_dryas,27293.19254
Gracilinanus_emiliae,176098.8594
Gracilinanus_marica,116948.7159
Gracilinanus_microtarsus,631981.1464
Grammomys_aridulus,25446.21217
Grammomys_buntingi,174207.8351
Grammomys_caniceps,41169.20572
Grammomys_cometes,418008.3858
Grammomys_dolichurus,3257244.272
Grammomys_dryas,23110.38308
Grammomys_gigas,1912.135952
Grammomys_ibeanus,215706.1331
Grammomys_kuru,2284463.835
Grammomys_macmillani,243986.1151
Grammomys_minnae,10922.70856
Graomys_centralis,11790.628
Graomys_domorum,101510.45
Graomys_edithae,408.0589428
Graomys_griseoflavus,2012535.42
Graphiurus_angolensis,142680.0284
Graphiurus_christyi,394069.472
Graphiurus_crassicaudatus,509770.132
Graphiurus_johnstoni,7321.12823
Graphiurus_kelleni,2773729.048
Graphiurus_lorraineus,3472124.078
Graphiurus_microtis,3173239.756
Graphiurus_monardi,30052.22028
Graphiurus_murinus,966168.9161
Graphiurus_nagtglasii,882340.9955
Graphiurus_ocularis,323155.613
Graphiurus_platyops,340554.0796
Graphiurus_rupicola,54373.90207
Graphiurus_surdus,68788.37811
Gulo_gulo,24396583.48
Gymnobelideus_leadbeateri,3016.925698
Gymnuromys_roberti,77431.6214
Habromys_chinanteco,21.97972919
Habromys_delicatulus,18.34383387
Habromys_ixtlani,92.15157139
Habromys_lepturus,94.95172402
Habromys_lophurus,25199.32446
Habromys_schmidlyi,90.33637338
Habromys_simulatus,1451.398717
Hadromys_humei,2050.979734
Hadromys_yunnanensis,2704.138517
Haeromys_margarettae,2172.946285
Haeromys_minahassae,43679.08688
Haeromys_pusillus,51651.62406
Handleyomys_alfaroi,838394.0554
Handleyomys_chapmani,36275.81324
Handleyomys_fuscatus,79252.83065
Handleyomys_intectus,9776.917752
Handleyomys_melanotis,138366.7554
Handleyomys_rhabdops,8208.61441
Handleyomys_rostratus,548410.1076
Handleyomys_saturatior,108654.6607
Hapalemur_alaotrensis,216.3274916
Hapalemur_aureus,2392.780612
Hapalemur_griseus,85665.65186
Hapalemur_meridionalis,6546.660419
Hapalemur_occidentalis,39776.31911
Hapalomys_delacouri,388110.3929
Hapalomys_longicaudatus,2090.617184
Haplonycteris_fischeri,264779.3161
Harpiocephalus_harpia,904077.9611
Harpiocephalus_mordax,194502.0579
Harpiola_grisea,864.0837551
Harpiola_isodon,11832.81974
Harpyionycteris_celebensis,169411.1476
Harpyionycteris_whiteheadi,171865.4949
Heimyscus_fumosus,504706.5125
Helarctos_malayanus,3224901.466
Heliophobius_argenteocinereus,2122606.767
Heliosciurus_gambianus,4714255.008
Heliosciurus_mutabilis,1063841.449
Heliosciurus_punctatus,325698.229
Heliosciurus_rufobrachium,2935753.474
Heliosciurus_ruwenzorii,140580.8192
Heliosciurus_undulatus,129266.9778
Helogale_hirtula,912462.2497
Helogale_parvula,6918449.636
Hemibelideus_lemuroides,2913.771275
Hemicentetes_nigriceps,39237.18795
Hemicentetes_semispinosus,122562.4834
Hemiechinus_auritus,8466648.894
Hemiechinus_collaris,272299.9759
Hemigalus_derbyanus,1354856.621
Hemitragus_jemlahicus,124007.1071
Herpailurus_yagouaroundi,14850610.32
Herpestes_brachyurus,1285475.319
Herpestes_edwardsii,3764905.872
Herpestes_flavescens,218022.2187
Herpestes_fuscus,42988.50509
Herpestes_ichneumon,13502204.48
Herpestes_javanicus,6756393.389
Herpestes_naso,2656279.726
Herpestes_ochraceus,506958.2899
Herpestes_pulverulentus,770368.653
Herpestes_sanguineus,16707820.91
Herpestes_semitorquatus,1162104.001
Herpestes_smithii,1786218.637
Herpestes_urva,70447.55516
Herpestes_vitticollis,196576.9168
Hesperoptenus_blanfordi,460423.6495
Hesperoptenus_doriae,6861.225376
Hesperoptenus_gaskelli,8.960495776
Hesperoptenus_tickelli,1051806.19
Hesperoptenus_tomesi,44403.99606
Heterocephalus_glaber,1349740.793
Heterohyrax_brucei,5937544.635
Heteromys_anomalus,296930.4056
Heteromys_australis,226892.0459
Heteromys_desmarestianus,476858.8189
Heteromys_gaumeri,167160.931
Heteromys_nelsoni,479.2215229
Heteromys_oasicus,56.25600019
Heteromys_oresterus,1327.446555
Heteromys_teleus,19152.42453
Hippocamelus_antisensis,1077204.17
Hippocamelus_bisulcus,121230.9589
Hippopotamus_amphibius,1882099.289
Hipposideros_abae,2324174.444
Hipposideros_armiger,4475048.26
Hipposideros_ater,3677390.605
Hipposideros_beatus,1635924.704
Hipposideros_bicolor,1584431.292
Hipposideros_boeadii,380.5541372
Hipposideros_breviceps,626.4163997
Hipposideros_caffer,6347979.753
Hipposideros_calcaratus,217478.2064
Hipposideros_camerunensis,11192.42445
Hipposideros_cervinus,1964903.356
Hipposideros_cineraceus,2203657.352
Hipposideros_commersoni,513053.0557
Hipposideros_coronatus,235.5147363
Hipposideros_corynophyllus,1988.090388
Hipposideros_coxi,2201.811377
Hipposideros_crumeniferus,2405.436672
Hipposideros_curtus,135221.132
Hipposideros_cyclops,2331294.559
Hipposideros_demissus,3331.877085
Hipposideros_diadema,3318702.417
Hipposideros_dinops,24099.25936
Hipposideros_doriae,1251661.2
Hipposideros_durgadasi,18647.83771
Hipposideros_dyacorum,764978.7704
Hipposideros_edwardshilli,1985.792752
Hipposideros_fuliginosus,1334532.993
Hipposideros_fulvus,2263616.625
Hipposideros_galeritus,2343754.738
Hipposideros_gigas,3575481.214
Hipposideros_grandis,185991.8652
Hipposideros_halophyllus,9354.856708
Hipposideros_hypophyllus,6288.39657
Hipposideros_inexpectatus,475.031997
Hipposideros_inornatus,6624.398829
Hipposideros_jonesi,1270694.583
Hipposideros_khaokhouayensis,17746.37365
Hipposideros_lamottei,410.8881016
Hipposideros_lankadiva,712503.166
Hipposideros_larvatus,3287819.464
Hipposideros_lekaguli,95993.43336
Hipposideros_lylei,1013380.922
Hipposideros_macrobullatus,12286.42699
Hipposideros_madurae,66492.76604
Hipposideros_maggietaylorae,242429.6822
Hipposideros_marisae,31351.70023
Hipposideros_megalotis,943716.027
Hipposideros_muscinus,116534.9221
Hipposideros_nequam,68.40770326
Hipposideros_obscurus,150981.5006
Hipposideros_orbiculus,1536.535647
Hipposideros_papua,23023.67139
Hipposideros_pelingensis,177328.1579
Hipposideros_pomona,2840865.798
Hipposideros_pratti,2242890.329
Hipposideros_pygmaeus,47480.40292
Hipposideros_ridleyi,219043.4836
Hipposideros_rotalis,29359.12374
Hipposideros_ruber,9059982.008
Hipposideros_scutinares,23765.334
Hipposideros_semoni,76335.61621
Hipposideros_sorenseni,254.4760798
Hipposideros_speoris,1224570.099
Hipposideros_stenotis,489358.8104
Hipposideros_sumbae,42530.28813
Hipposideros_thomensis,856.8077803
Hipposideros_turpis,48776.82688
Hipposideros_vittatus,4005334.312
Hipposideros_wollastoni,33298.71361
Hippotragus_equinus,5571020.142
Hippotragus_niger,3013926.669
Histiotus_alienus,4020.471169
Histiotus_humboldti,164025.4416
Histiotus_laephotis,285779.4637
Histiotus_macrotus,1804779.946
Histiotus_magellanicus,364795.5598
Histiotus_montanus,4225022.48
Histiotus_velatus,2635329.981
Hodomys_alleni,214195.02
Holochilus_brasiliensis,2878844.386
Holochilus_chacarius,766912.8269
Holochilus_sciureus,9319251.585
Hoolock_hoolock,319411.5103
Hoolock_leuconedys,281211.5664
Hoplomys_gymnurus,332787.0117
Huetia_leucorhina,283329.3335
Hyaena_hyaena,23463242.4
Hybomys_badius,17217.09275
Hybomys_basilii,588.9290629
Hybomys_lunaris,2216.952652
Hybomys_planifrons,239876.7287
Hybomys_trivirgatus,387196.6971
Hybomys_univittatus,2240772.272
Hydrictis_maculicollis,9962373.603
Hydrochoerus_hydrochaeris,12393875.86
Hydrochoerus_isthmius,298961.2315
Hydromys_chrysogaster,3705296.271
Hydromys_hussoni,840.1642897
Hydromys_neobritannicus,35333.44379
Hydromys_ziegleri,50.93198328
Hydropotes_inermis,181923.2918
Hyemoschus_aquaticus,2450253.164
Hyladelphys_kalinowskii,2443316.411
Hylaeamys_acritus,88936.9266
Hylaeamys_laticeps,173883.9674
Hylaeamys_megacephalus,5970945.452
Hylaeamys_oniscus,19678.49277
Hylaeamys_perenensis,1991799.14
Hylaeamys_tatei,2652.40596
Hylaeamys_yunganus,5299472.101
Hylobates_agilis,385727.6189
Hylobates_albibarbis,199695.6148
Hylobates_klossii,6004.479794
Hylobates_lar,638113.1875
Hylobates_moloch,39232.44339
Hylobates_muelleri,525129.6115
Hylobates_pileatus,121607.2858
Hylochoerus_meinertzhageni,2150962.978
Hylomys_megalotis,8666.996403
Hylomys_parvus,9948.234069
Hylomys_suillus,1634276.571
Hylomyscus_aeta,2618018.451
Hylomyscus_alleni,1510854.418
Hylomyscus_baeri,53951.21412
Hylomyscus_carillus,280113.408
Hylomyscus_denniae,492527.4901
Hylomyscus_grandis,422.335596
Hylomyscus_parvus,491928.6063
Hylomyscus_stella,1325629.125
Hylonycteris_underwoodi,445921.7563
Hylopetes_alboniger,1398838.936
Hylopetes_bartelsi,62.20461308
Hylopetes_lepidus,185192.5751
Hylopetes_nigripes,11504.7377
Hylopetes_phayrei,1105710.512
Hylopetes_platyurus,527206.0104
Hylopetes_sipora,616.0747615
Hylopetes_spadiceus,1145157.359
Hylopetes_winstoni,222.0665059
Hyomys_dammermani,109116.0422
Hyomys_goliath,110796.8856
Hyosciurus_heinrichi,32128.58299
Hyosciurus_ileile,9499.847506
Hyperacrius_fertilis,76371.42968
Hyperacrius_wynnei,26482.08771
Hypogeomys_antimena,327.0555809
Hypsignathus_monstrosus,2860315.822
Hypsiprymnodon_moschatus,10503.01324
Hystrix_africaeaustralis,7623752.426
Hystrix_brachyura,5785885.967
Hystrix_crassispinis,732627.4986
Hystrix_cristata,5369335.489
Hystrix_indica,7062745.72
Hystrix_javanica,168922.8798
Hystrix_pumila,12398.13722
Hystrix_sumatrae,429467.7434
Ia_io,1506455.622
Ichneumia_albicauda,14289143.96
Ichthyomys_hydrobates,151154.4105
Ichthyomys_pittieri,5459.894419
Ichthyomys_stolzmanni,4513.465639
Ichthyomys_tweedii,7181.815357
Ictonyx_libyca,5128591.639
Ictonyx_libycus,5082687.178
Ictonyx_striatus,15344398.64
Idionycteris_phyllotis,1390579.62
Idiurus_macrotis,619574.9333
Idiurus_zenkeri,277784.298
Indri_indri,30053.40373
Iomys_horsfieldii,806687.9141
Iomys_sipora,1242.491161
Irenomys_tarsalis,145043.4398
Isoodon_auratus,20994.63048
Isoodon_macrourus,1220356.962
Isoodon_obesulus,203165.2074
Isothrix_barbarabrownae,314.1176353
Isothrix_bistriata,1479992.842
Isothrix_negrensis,294626.3762
Isothrix_pagurus,351391.3206
Isothrix_sinnamariensis,4835.344557
Isthmomys_flavidus,6470.36424
Isthmomys_pirrensis,5206.19708
Jaculus_blanfordi,1305325.139
Jaculus_jaculus,8111123.104
Jaculus_orientalis,434164.5598
Juliomys_pictipes,437830.879
Juliomys_rimofrons,296.4352562
Juscelinomys_guaporensis,33.63165389
Juscelinomys_huanchacae,140.966408
Kadarsanomys_sodyi,265.8903056
Kannabateomys_amblyonyx,916211.0215
Kerivoula_africana,28991.44769
Kerivoula_agnella,3220.914389
Kerivoula_argentata,2951931.1
Kerivoula_cuprosa,593871.8154
Kerivoula_eriophora,305.4589394
Kerivoula_flora,52244.14826
Kerivoula_hardwickii,4047218.391
Kerivoula_intermedia,867949.8435
Kerivoula_kachinensis,570580.2096
Kerivoula_krauensis,733.7618134
Kerivoula_lanosa,9068634.944
Kerivoula_lenis,129193.9593
Kerivoula_minuta,143465.588
Kerivoula_muscina,205554.6859
Kerivoula_myrella,40729.3007
Kerivoula_papillosa,789930.3439
Kerivoula_pellucida,1213324.317
Kerivoula_phalaena,1179672.593
Kerivoula_picta,2925014.692
Kerivoula_smithii,1100028.506
Kerivoula_titania,562124.4446
Kerivoula_whiteheadi,214657.2927
Kerodon_acrobata,3708.559353
Kerodon_rupestris,1172999.062
Kobus_ellipsiprymnus,8949676.168
Kobus_kob,3002901.141
Kobus_leche,202159.1672
Kobus_megaceros,110603.1069
Kobus_vardonii,357026.8325
Komodomys_rintjanus,16442.84694
Kunsia_fronto,2158.678704
Kunsia_tomentosus,405933.0854
Laephotis_angolensis,82081.60933
Laephotis_botswanae,330930.8292
Laephotis_namibensis,27768.66588
Laephotis_wintoni,1918120.303
Lagidium_peruanum,370954.564
Lagidium_viscacia,762822.3101
Lagidium_wolffsohni,11213.3215
Lagorchestes_conspicillatus,1883873.103
Lagorchestes_hirsutus,89.12041158
Lagostomus_maximus,1988086.681
Lagostrophus_fasciatus,137.0246002
Lagothrix_cana,1367065.351
Lagothrix_lagotricha,654623.4798
Lagothrix_lugens,167629.2698
Lagothrix_poeppigii,665989.1937
Lagurus_lagurus,4713610.286
Lama_guanicoe,1658675.842
Lamottemys_okuensis,439.8337866
Lampronycteris_brachyotis,3852494.018
Laonastes_aenigmamus,2248.991791
Lariscus_hosei,52688.425
Lariscus_insignis,1276285.567
Lariscus_niobe,113527.8716
Lariscus_obscurus,6004.260677
Lasionycteris_noctivagans,10110372.66
Lasiopodomys_brandtii,819072.5611
Lasiopodomys_fuscus,48463.84994
Lasiopodomys_mandarinus,771614.4686
Lasiorhinus_krefftii,91.21467797
Lasiorhinus_latifrons,68212.0856
Lasiurus_atratus,399784.4651
Lasiurus_blossevillii,19044624.26
Lasiurus_borealis,4882261.035
Lasiurus_castaneus,122381.4183
Lasiurus_cinereus,21079569.97
Lasiurus_degelidus,11021.00887
Lasiurus_ebenus,8.611520892
Lasiurus_ega,15725975.01
Lasiurus_egregius,1322647.268
Lasiurus_insularis,106633.2569
Lasiurus_intermedius,1748582.38
Lasiurus_minor,82891.95175
Lasiurus_pfeifferi,106633.2569
Lasiurus_seminolus,1193280.597
Lasiurus_varius,545221.5753
Lasiurus_xanthinus,1737197.8
Latidens_salimalii,15077.77026
Lavia_frons,7565475.885
Leggadina_forresti,1980897.086
Leggadina_lakedownensis,1323271.201
Leimacomys_buettneri,315.2244309
Lemmiscus_curtatus,1662078.45
Lemmus_amurensis,2122980.578
Lemmus_lemmus,758807.5389
Lemmus_portenkoi,7763.269345
Lemmus_sibiricus,2178553.473
Lemmus_trimucronatus,5592577.106
Lemniscomys_barbarus,249202.3287
Lemniscomys_bellieri,241556.409
Lemniscomys_griselda,599552.195
Lemniscomys_hoogstraali,317.2724515
Lemniscomys_linulus,254804.4758
Lemniscomys_macculus,750781.4586
Lemniscomys_mittendorfi,404.854042
Lemniscomys_rosalia,2429400.194
Lemniscomys_roseveari,640.163052
Lemniscomys_striatus,4422581.629
Lemniscomys_zebra,3840418.768
Lemur_catta,100078.1583
Lenomys_meyeri,116927.0686
Lenothrix_canus,238785.7039
Lenoxus_apicalis,32875.59009
Leontopithecus_caissara,334.9595914
Leontopithecus_chrysomelas,20190.14327
Leontopithecus_chrysopygus,63674.90694
Leontopithecus_rosalia,3990.809012
Leopardus_colocolo,4787109.946
Leopardus_geoffroyi,3529753.382
Leopardus_guigna,317790.9393
Leopardus_jacobita,1178105.98
Leopardus_pardalis,14545926
Leopardus_tigrinus,11526323.32
Leopardus_wiedii,12288111.81
Leopoldamys_ciliatus,199687.8427
Leopoldamys_edwardsi,2061692.717
Leopoldamys_milleti,5654.280568
Leopoldamys_neilli,2141.719719
Leopoldamys_sabanus,2538591.118
Leopoldamys_siporanus,6004.260677
Lepilemur_aeeclis,6088.059531
Lepilemur_ahmansonorum,664.3302317
Lepilemur_ankaranensis,1434.962314
Lepilemur_betsileo,2186.310677
Lepilemur_dorsalis,9548.76305
Lepilemur_edwardsi,9063.452597
Lepilemur_fleuretae,708.5770895
Lepilemur_grewcockorum,1877.590867
Lepilemur_hollandorum,282.1470636
Lepilemur_hubbardorum,2400.793399
Lepilemur_jamesorum,64.43733101
Lepilemur_leucopus,1953.79496
Lepilemur_microdon,666.5159701
Lepilemur_milanoii,2566.824567
Lepilemur_mittermeieri,1107.246815
Lepilemur_mustelinus,25759.91278
Lepilemur_otto,3963.454388
Lepilemur_petteri,19285.52591
Lepilemur_randrianasoloi,1884.650953
Lepilemur_ruficaudatus,15920.30608
Lepilemur_sahamalazensis,1137.43662
Lepilemur_scottorum,1988.843496
Lepilemur_seali,7394.894682
Lepilemur_septentrionalis,141.5534446
Lepilemur_tymerlachsoni,53.79624
Lepilemur_wrightae,584.7412116
Leporillus_apicalis,627592.7273
Leporillus_conditor,667.0746755
Leptailurus_serval,12951986.21
Leptomys_elegans,73687.12078
Leptomys_ernstmayri,54356.01726
Leptomys_signatus,764.4680661
Leptonycteris_curasoae,840759.5901
Leptonycteris_nivalis,949893.8696
Leptonycteris_yerbabuenae,1233476.88
Lepus_alleni,244924.2878
Lepus_americanus,9535594.227
Lepus_arcticus,3926781.573
Lepus_brachyurus,286651.2009
Lepus_californicus,4392731.227
Lepus_callotis,423877.8959
Lepus_capensis,11209910.88
Lepus_castroviejoi,4980.05579
Lepus_comus,415357.0737
Lepus_coreanus,218186.1847
Lepus_corsicanus,52022.43802
Lepus_europaeus,10263934.99
Lepus_fagani,195234.1051
Lepus_flavigularis,111.7217351
Lepus_granatensis,400690.2057
Lepus_habessinicus,1276756.148
Lepus_hainanus,33778.55393
Lepus_insularis,82.42642796
Lepus_mandshuricus,1066462.811
Lepus_microtis,11318456.58
Lepus_nigricollis,3471197.029
Lepus_oiostolus,2829878.012
Lepus_othus,210407.2702
Lepus_peguensis,1243246.873
Lepus_saxatilis,1387965.922
Lepus_sinensis,961639.2882
Lepus_starcki,60356.36569
Lepus_tibetanus,1161581.116
Lepus_timidus,20027194.51
Lepus_tolai,7685773.74
Lepus_townsendii,3453820.357
Lepus_yarkandensis,581043.768
Lestodelphys_halli,309947.6725
Lestoros_inca,62781.83279
Liberiictis_kuhni,77730.58375
Lichonycteris_obscura,7336874.271
Limnogale_mergulus,56576.32634
Limnomys_bryophilus,1479.533991
Limnomys_sibuanus,1999.964964
Liomys_adspersus,28432.62476
Liomys_irroratus,606821.1136
Liomys_pictus,439272.1862
Liomys_salvini,169487.3662
Liomys_spectabilis,3178.636216
Lionycteris_spurrelli,7274100.659
Lissonycteris_angolensis,9082577.589
Litocranius_walleri,1418350.357
Lonchophylla_bokermanni,137409.4788
Lonchophylla_chocoana,1933.960466
Lonchophylla_concava,206483.6904
Lonchophylla_dekeyseri,28618.21887
Lonchophylla_handleyi,124131.5164
Lonchophylla_hesperia,275084.4237
Lonchophylla_mordax,2258606.616
Lonchophylla_orcesi,1007.478475
Lonchophylla_robusta,1116229.641
Lonchophylla_thomasi,8383003.627
Lonchorhina_aurita,11574470.94
Lonchorhina_fernandezi,105607.8636
Lonchorhina_inusitata,2855463.178
Lonchorhina_marinkellei,161295.2248
Lonchorhina_orinocensis,386538.0269
Lonchothrix_emiliae,378159.605
Lontra_canadensis,19086191.41
Lontra_felina,192865.8951
Lontra_longicaudis,15022628.08
Lontra_provocax,125859.449
Lophiomys_imhausi,424240.6509
Lophocebus_albigena,1461519.111
Lophocebus_aterrimus,720411.1473
Lophostoma_aequatorialis,30682.86117
Lophostoma_brasiliense,8094417.247
Lophostoma_carrikeri,4724215.04
Lophostoma_evotis,176607.0082
Lophostoma_schulzi,564363.4132
Lophostoma_silvicolum,12138194.47
Lophostoma_yasuni,13930.74754
Lophuromys_brevicaudus,13838.88103
Lophuromys_chrysopus,112209.1998
Lophuromys_cinereus,342.454282
Lophuromys_dieterleni,400.7427333
Lophuromys_eisentrauti,16.48516882
Lophuromys_flavopunctatus,2115069.851
Lophuromys_huttereri,44203.76617
Lophuromys_luteogaster,63598.19911
Lophuromys_medicaudatus,15485.23634
Lophuromys_melanonyx,6010.951535
Lophuromys_nudicaudus,612361.4273
Lophuromys_rahmi,4265.281286
Lophuromys_roseveari,771.0728446
Lophuromys_sikapusi,3320529.467
Lophuromys_woosnami,52329.96174
Lorentzimys_nouhuysi,251853.5932
Loris_lydekkerianus,211230.4065
Loris_tardigradus,15402.46778
Loxodonta_africana,2111058.132
Loxodontomys_micropus,447676.5167
Loxodontomys_pikumche,51057.45079
Lundomys_molitor,295581.4496
Lutra_lutra,27052995.85
Lutra_sumatrana,865458.7387
Lutreolina_crassicaudata,2522504.621
Lutrogale_perspicillata,4875050.09
Lycaon_pictus,1272493.404
Lyncodon_patagonicus,1078360.662
Lynx_canadensis,15286372.38
Lynx_lynx,20531076.71
Lynx_pardinus,1191.691449
Lynx_rufus,9303129.116
Macaca_arctoides,1422312.556
Macaca_assamensis,1808330.316
Macaca_cyclopis,24554.74181
Macaca_fascicularis,2697102.897
Macaca_fuscata,157042.6456
Macaca_hecki,23994.72145
Macaca_leonina,1509805.9
Macaca_maura,4790.634087
Macaca_mulatta,7512317.776
Macaca_munzala,1722.833652
Macaca_nemestrina,1366030.462
Macaca_nigra,5776.757663
Macaca_nigrescens,9771.516844
Macaca_ochreata,43070.36555
Macaca_pagensis,2140.852729
Macaca_radiata,622325.899
Macaca_siberu,3863.627064
Macaca_silenus,27905.54721
Macaca_sinica,46490.0021
Macaca_sylvanus,41528.69693
Macaca_thibetana,1327280.407
Macaca_tonkeana,81339.04121
Macroderma_gigas,1078804.063
Macrogalidia_musschenbroekii,34097.27013
Macroglossus_minimus,3590168.785
Macroglossus_sobrinus,2435586.643
Macrophyllum_macrophyllum,13066261
Macropus_agilis,1325033.623
Macropus_antilopinus,652998.868
Macropus_bernardus,30110.35538
Macropus_dorsalis,570339.3342
Macropus_eugenii,16427.53175
Macropus_fuliginosus,1607351.602
Macropus_giganteus,2231210.65
Macropus_irma,152894.0755
Macropus_parma,50623.27755
Macropus_parryi,362755.3618
Macropus_robustus,6349536.565
Macropus_rufogriseus,652527.2427
Macropus_rufus,5360833.028
Macroscelides_flavicaudatus,52412.07188
Macroscelides_micus,947.1795938
Macroscelides_proboscideus,530366.416
Macrotarsomys_bastardi,152410.8688
Macrotarsomys_ingens,2998.707928
Macrotarsomys_petteri,17.98527675
Macrotis_lagotis,1079779.049
Macrotus_californicus,642862.0173
Macrotus_waterhousii,802638.1656
Macruromys_elegans,339.8058825
Macruromys_major,164572.8746
Madoqua_guentheri,1377160.734
Madoqua_kirkii,1336483.045
Madoqua_piacentinii,35200.52929
Madoqua_saltiana,1098768.748
Madromys_blanfordi,990504.8716
Makalata_didelphoides,3605726.757
Makalata_macrura,2457730.064
Makalata_rhipidura,27012.29972
Malacomys_cansdalei,240681.0579
Malacomys_edwardsi,482415.6736
Malacomys_longipes,1218204.681
Malacothrix_typica,1387360.522
Mallomys_aroaensis,136578.5753
Mallomys_gunung,927.9985023
Mallomys_istapantap,75498.52859
Mallomys_rothschildi,190217.8186
Mammelomys_lanosus,86027.1948
Mammelomys_rattoides,125631.7383
Mandrillus_leucophaeus,44099.60705
Mandrillus_sphinx,324897.0441
Manis_crassicaudata,2903637.24
Manis_culionensis,13545.46905
Manis_javanica,2319149.391
Manis_pentadactyla,2676462.059
Margaretamys_beccarii,43616.80584
Margaretamys_elegans,11297.55695
Margaretamys_parvus,11573.2674
Marmosa_alstoni,213012.9961
Marmosa_andersoni,15828.58788
